experiment_id,run_id,match_type,game_index,total_games,model_a_name,model_a_path,model_b_name,model_b_path,black_player,white_player,winner,winner_model,result_for_model_a,winner_type,moves,illegal_moves,black_infer_ms_avg,white_infer_ms_avg,black_total_infer_ms,white_total_infer_ms,game_seconds,decision_mode,seed,opening_id,start_moves,device,torch_version,gpu_name,notes
paired50_matrix_e01,20260603_023521,model_vs_model,1,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,base_M64_E01,SNN_M64_B3_T6_E01,black,base_M64_E01,1.0,five_in_row,21,0,2.4695333326639632,10.50762500062774,22.22579999397567,84.06100000502192,0.11010330000135582,greedy_argmax,42,opening_0001,99 143 84 126,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,2,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,SNN_M64_B3_T6_E01,base_M64_E01,white,base_M64_E01,1.0,five_in_row,42,0,10.349900000092978,2.5808842105777186,196.64810000176658,49.036800000976655,0.25209910000012314,greedy_argmax,42,opening_0001,99 143 84 126,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,3,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,base_M64_E01,SNN_M64_B3_T6_E01,black,base_M64_E01,1.0,five_in_row,57,0,2.8152629629066386,10.777653846022217,76.01209999847924,280.2189999965776,0.3656717999983812,greedy_argmax,42,opening_0002,126 128 144 83,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,4,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,SNN_M64_B3_T6_E01,base_M64_E01,white,base_M64_E01,1.0,five_in_row,12,0,9.637475000545237,2.304125000591739,38.54990000218095,9.216500002366956,0.0489610000004177,greedy_argmax,42,opening_0002,126 128 144 83,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,5,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,base_M64_E01,SNN_M64_B3_T6_E01,black,base_M64_E01,1.0,five_in_row,29,0,2.2961461544092834,9.636833333236913,29.849900007320684,115.64199999884295,0.1492987000001449,greedy_argmax,42,opening_0003,113 126 98 82,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,6,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,SNN_M64_B3_T6_E01,base_M64_E01,white,base_M64_E01,1.0,five_in_row,20,0,9.637074999773176,2.3146000000906497,77.09659999818541,18.516800000725198,0.09775670000090031,greedy_argmax,42,opening_0003,113 126 98 82,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,7,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,base_M64_E01,SNN_M64_B3_T6_E01,black,base_M64_E01,1.0,five_in_row,25,0,2.3555363636246924,9.501589999672433,25.910899999871617,95.01589999672433,0.12416819999998552,greedy_argmax,42,opening_0004,112 81 140 141,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,8,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,SNN_M64_B3_T6_E01,base_M64_E01,white,base_M64_E01,1.0,five_in_row,10,0,9.065199999895412,2.9051999996833424,27.195599999686237,8.715599999050028,0.03713420000167389,greedy_argmax,42,opening_0004,112 81 140 141,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,9,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,base_M64_E01,SNN_M64_B3_T6_E01,black,base_M64_E01,1.0,five_in_row,27,0,2.5363583332970543,10.16620909103949,30.436299999564653,111.8283000014344,0.14567600000009406,greedy_argmax,42,opening_0005,82 114 129 126,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
paired50_matrix_e01,20260603_023521,model_vs_model,10,100,base_M64_E01,artifacts\base_models\M64\base_M64_E01.pth,SNN_M64_B3_T6_E01,artifacts\snn_models\SNN_M64_B3_T6_E01.pth,SNN_M64_B3_T6_E01,base_M64_E01,white,base_M64_E01,1.0,five_in_row,36,0,9.745731249722667,2.397737499904906,155.93169999556267,38.3637999984785,0.19896560000051977,greedy_argmax,42,opening_0005,82 114 129 126,cuda,2.11.0+cu128,NVIDIA GeForce RTX 5060 Laptop GPU,
